node.label,clade,node.type,orig.node.label,num.genes.concordant.full,num.genes.concordant.partial,num.genes.discordant,num.genes.paraphyletic,num.genes.nondecisive,ES,EN,S,N,avg.ES,avg.EN,avg.S,avg.N,dS,dN,dNdS
<23>,Zyzomys_pedunculatus_Z34925;Zyzomys_woodwardi_WAMM21724,internal,0.411/0.434,0.0,2225.0,0.0,0.0,462.0,1159179.2154515493,2551670.4115056186,4219.666666666667,1395.3333333333335,520.9794226748536,1146.8181624744352,1.8964794007490637,0.6271161048689139,0.003640219398708705,0.0005468313333264754,0.15021933390071293
Zyzomys_argurus_ABTC61630,Zyzomys_argurus_ABTC61630,tip,NA,9534.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Pseudomys_oralis_RAT7,Pseudomys_oralis_RAT7,tip,NA,10348.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<24>,Pseudomys_desertor_ABTC41464;Pseudomys_shortridgei_Z25113,internal,0.73/0.789,0.0,5236.0,0.0,0.0,204.0,2445681.5235907575,5389193.219479501,21073.416666666668,6993.583333333333,467.08967219074816,1029.2576813368032,4.0247167048637635,1.3356729055258467,0.008616582520411984,0.0012977050642858166,0.15060554009802132
<25>,Pseudomys_bolami_ABTC107389;Pseudomys_novaehollandiae_ABTC08140,internal,0.271/0.386,0.0,1069.0,0.0,0.0,319.0,618060.3152192936,1365738.0126835823,1572.1666666666667,613.8333333333333,578.1668056307705,1277.5846704243052,1.4706891175553478,0.5742126598066728,0.0025437107478884927,0.0004494517452342068,0.17669137326533368
Pseudomys_delicatulus_U1509,Pseudomys_delicatulus_U1509,tip,NA,9612.0,0.0,0.0,0.0,2082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Pseudomys_fumeus_ABTC08168,Pseudomys_fumeus_ABTC08168,tip,NA,10004.0,0.0,0.0,0.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<27>,Pseudomys_albocinereus_WAMM18855;Pseudomys_apodemoides_M16672,internal,0.751/0.803,0.0,5761.0,0.0,0.0,447.0,2632449.560533472,5806630.586456145,23559.083333333332,7678.916666666668,456.94316273797466,1007.9206017108393,4.089408667476711,1.3329138459758145,0.008949490879726118,0.0013224393307501934,0.14776699015873673
<28>,Notomys_alexis_U1308;Notomys_aquilo_M-32455,internal,0.24/0.375,0.0,1024.0,0.0,0.0,291.0,560492.6943706211,1242181.791985684,1843.8333333333333,740.1666666666666,547.3561468463097,1213.0681562360196,1.8006184895833333,0.7228190104166666,0.003289665238908741,0.0005958601804036079,0.18113094711158775
Notomys_fuscus_M22830,Notomys_fuscus_M22830,tip,NA,9519.0,0.0,0.0,0.0,2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<29>,Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864,internal,0.708/0.723,0.0,4793.0,0.0,0.0,294.0,2264078.3283941825,4989939.134860213,19797.000000000004,6735.999999999999,472.37186071232685,1041.0889077530176,4.130398497809306,1.405382849989568,0.008743955432867555,0.0013499162650986323,0.15438279340085007
Uromys_caudimaculatus_DT10Uc01,Uromys_caudimaculatus_DT10Uc01,tip,NA,10271.0,0.0,0.0,0.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<30>,Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.685/0.675,0.0,4608.0,0.0,0.0,175.0,2203083.35355231,4846826.527731457,15046.5,5415.500000000001,478.0996861007617,1051.8286735528336,3.2652994791666665,1.175238715277778,0.00682974612637267,0.0011173290335469693,0.16359744752919406
<31>,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056,internal,0.404/0.436,0.0,2383.0,0.0,0.0,124.0,1334516.3771246648,2943751.6446600677,4113.666666666666,1538.3333333333335,560.015265264232,1235.3133213009096,1.7262554203385085,0.6455448314449574,0.003082514937381233,0.0005225757873032029,0.16952903649095047
Paraleptomys_wilhelmina_H126-ABTC133716,Paraleptomys_wilhelmina_H126-ABTC133716,tip,NA,10228.0,0.0,0.0,0.0,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<32>,Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754,internal,0.272/0.399,0.0,1845.0,0.0,0.0,193.0,1088022.7933586764,2397957.152272007,2776.1666666666665,911.8333333333333,589.714251142914,1299.7057735891638,1.5046973803071364,0.49421860885275515,0.002551570319677557,0.0003802542228368814,0.14902753018577763
Xeromys_myoides_ABTC30709,Xeromys_myoides_ABTC30709,tip,NA,10595.0,0.0,0.0,0.0,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<33>,Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920,internal,0.589/0.64,0.0,4669.0,0.0,0.0,238.0,2373007.5025504124,5235829.647255106,10884.083333333332,3564.916666666667,508.2474839474004,1121.4027944431582,2.3311380024273576,0.763528949810809,0.004586619857558629,0.0006808694909574801,0.14844689817391887
Crossomys_moncktoni_ABTC46614,Crossomys_moncktoni_ABTC46614,tip,NA,10697.0,0.0,0.0,0.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<34>,Hydromys_chrysogaster_Z5248;Parahydromys_asper_ABTC45798,internal,0.702/0.734,0.0,3236.0,0.0,0.0,145.0,1531717.439799712,3352749.37495178,10185.5,3478.4999999999995,473.33666248445985,1036.0782988108097,3.147558714462299,1.074938195302843,0.006649725161666802,0.0010375067179156593,0.15602249607194302
<35>,Abeomelomys_sevia_KUM161018;Pogonomelomys_mayeri_AMM21849,internal,0.653/0.603,0.0,4088.0,0.0,0.0,938.0,2050012.1241728403,4510659.8330038255,14107.25,5521.75,501.4706761675245,1103.3903701085678,3.450892857142857,1.3507216242661448,0.006881544666811245,0.0012241557121195836,0.1778896703270009
Mallomys_rothschildi_ABTC47402,Mallomys_rothschildi_ABTC47402,tip,NA,8488.0,0.0,0.0,0.0,3206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<37>,Hyomys_goliath_ABTC42697;Pogonomys_macrourus_ABTC43144,internal,0.269/0.392,0.0,2152.0,0.0,0.0,323.0,1205471.4710019229,2666482.113715839,4397.25,1780.75,560.1633229562839,1239.0716141802227,2.0433317843866172,0.8274860594795539,0.0036477429004149247,0.0006678274685737384,0.18307964316722378
Chiruromys_vates_ABTC43096,Chiruromys_vates_ABTC43096,tip,NA,10003.0,0.0,0.0,0.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<38>,Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311,internal,0.901/0.907,0.0,5979.0,0.0,0.0,1136.0,2520630.579100996,5567444.944393995,43940.416666666664,17883.583333333332,421.58062871734336,931.166573740424,7.34912471427775,2.991065953057925,0.017432311196644446,0.0032121706657091916,0.18426533518558938
Rhynchomys_isarogensis_JAE2195,Rhynchomys_isarogensis_JAE2195,tip,NA,9077.0,0.0,0.0,0.0,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<41>,Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.738/0.652,0.0,5389.0,0.0,0.0,1520.0,2540536.650790444,5603317.438622431,17891.583333333336,5178.416666666667,471.43007066068736,1039.7694263541346,3.3200191748623746,0.9609234861136884,0.0070424425200741264,0.0009241697839520894,0.13122858742798257
Mylomys_dybowskii_MNHN1997072,Mylomys_dybowskii_MNHN1997072,tip,NA,8737.0,0.0,0.0,0.0,2957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Grammomys_dryas_LSUMZ37716,Grammomys_dryas_LSUMZ37716,tip,NA,10326.0,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<43>,Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.604/0.557,0.0,4916.0,0.0,0.0,389.0,2387420.8153376663,5268316.142283348,15805.333333333332,4367.666666666666,485.64296487747487,1071.6672380560105,3.2150800108489284,0.8884594521291022,0.0066202544736956625,0.0008290441478277857,0.12522844116065884
<45>,Dephomys_defua_MNHNR24062;Stochomys_longicaudatus_MNHN1999459,internal,0.673/0.581,0.0,3361.0,0.0,0.0,1703.0,1596676.1478106133,3530804.8600012204,10687.083333333334,3326.9166666666665,475.0598476080373,1050.5221243681108,3.1797332143211348,0.9898591688981454,0.006693331861935575,0.0009422544713121066,0.1407751013617941
Hybomys_univittatus_TCD4026,Hybomys_univittatus_TCD4026,tip,NA,7574.0,0.0,0.0,0.0,4120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Myomyscus_verreauxii_MNHN1999102,Myomyscus_verreauxii_MNHN1999102,tip,NA,9733.0,0.0,0.0,0.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<47>,Colomys_goslingi_TCD4175;Zelotomys_woosnami_TTU-M115260,internal,0.691/0.602,0.0,4564.0,0.0,0.0,588.0,2222684.9452326316,4910814.449398715,14574.083333333332,4960.916666666668,487.00371280294297,1075.9891431636097,3.193269792579608,1.0869668419515048,0.0065569721721438,0.0010102024252360191,0.1540653824226516
<48>,Hylomyscus_stella_LSUMZ37742;Hylomyscus_vulcanorum_TCD4382,internal,0.76/0.632,0.0,5939.0,0.0,0.0,487.0,2677363.848728163,5921037.560983883,22141.833333333332,6448.166666666667,450.8105486998086,996.9755111944576,3.728209013863164,1.0857327271706798,0.008270012812734227,0.001089026475554935,0.13168377126067374
Heimyscus_fumosus_FMNH167810,Heimyscus_fumosus_FMNH167810,tip,NA,10278.0,0.0,0.0,0.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<50>,Mus_cervicolor_10460X10;Mus_cookii_10460X3,internal,0.622/0.571,0.0,4180.0,0.0,0.0,1094.0,2097765.275549422,4624944.709946599,10381.083333333334,3034.9166666666665,501.8577214233067,1106.446102858038,2.483512759170654,0.7260566188197767,0.004948639132476079,0.0006562060428829881,0.1326033330206989
Mus_caroli_10460X9,Mus_caroli_10460X9,tip,NA,8865.0,0.0,0.0,0.0,2829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<2>,Phloeomys_cumingi_FMNH198472;Phloeomys_pallidus_JEC43,internal,0.939/0.926,0.0,7702.0,0.0,0.0,28.0,3092455.233313686,6844508.537355202,87861.99999999999,31684.000000000004,401.5132736060356,888.6663902045186,11.407686315242792,4.113736691768373,0.028411728989154172,0.0046291124961096285,0.16292963014946168
<51>,Batomys_russatus_KU165776;Carpomys_melanurus_FMNH198723;Crateromys_heaneyi_KU165014;Musseromys_anacuao_FMNH209523,internal,0.727/0.515,144.0,7002.0,0.0,0.0,390.0,3261384.9344416405,7214029.470029857,29129.0,11315.0,456.39307786756797,1009.519937031886,4.076266442765183,1.5834033025468794,0.00893148174334931,0.0015684715521342568,0.17561157232417732
<53>,Rattus_colletti_RAT25;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.182/0.317,0.0,503.0,0.0,0.0,1037.0,271958.5672635283,598121.623324663,730.1666666666666,353.8333333333333,540.6730959513485,1189.1085950788529,1.4516235917826374,0.7034459907223326,0.002684845246883265,0.0005915742209193982,0.22033829383877312
Rattus_lutreolus_sample2,Rattus_lutreolus_sample2,tip,NA,5970.0,0.0,0.0,0.0,5724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<54>,Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_celebensis_NMVZ20637,internal,0.225/0.442,204.0,1658.0,0.0,0.0,18.0,1070408.4431414679,2352959.8667232217,2714.8333333333335,1062.1666666666667,574.8702702156111,1263.673397810538,1.4580200501253133,0.5704439670605085,0.0025362592669446408,0.00045141724756481334,0.1779854502448493
<55>,Taeromys_callitrichus_LSUMZ37153;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.431/0.574,193.0,3558.0,0.0,0.0,51.0,1958846.4482177412,4307522.453088303,7126.833333333333,2798.166666666667,522.2197942462653,1148.366423110718,1.899982226961699,0.745978850084422,0.0036382807543785226,0.0006496000188369314,0.17854587446424092
<57>,Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.77/0.697,0.0,6141.0,0.0,0.0,391.0,2758782.0894212043,6089646.499373403,28846.499999999996,7909.500000000001,449.2398777758027,991.6375996374212,4.6973619931607224,1.2879824132877382,0.010456244482162789,0.0012988438657012115,0.12421705210861292
Anonymomys_mindorensis_FMNH2222010,Anonymomys_mindorensis_FMNH2222010,tip,NA,10425.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<19>,Echiothrix_centrosa_Z27993;Paucidentomys_vermidax_Z21914,internal,0.303/0.383,0.0,1803.0,0.0,0.0,37.0,989683.9724846096,2187236.6437757905,2766.3333333333335,1269.6666666666667,548.9095798583525,1213.1096193986637,1.5342946940284712,0.7041967091883897,0.0027951683671186786,0.0005804889335041782,0.20767583818307128
<58>,Melasmothrix_naso_Z21808;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785,internal,0.586/0.651,0.0,4668.0,0.0,0.0,269.0,2268376.3637820478,5012431.200495824,10929.583333333334,5566.416666666666,485.9418088650488,1073.7856042193282,2.341384604398743,1.1924628677520708,0.00481824070636608,0.0011105223082395709,0.23048294510739117
<59>,Gracilimus_radix_Z08508;Sommeromys_macrorhinos_Z21740;Waiomys_mamasae_Z20624,internal,0.185/0.315,0.0,951.0,0.0,0.0,272.0,527692.7700127744,1165216.4025740896,1208.3333333333335,506.6666666666667,554.8819873951361,1225.2538407719132,1.2705923589204349,0.5327725201542236,0.00228984250306117,0.00043482623961298947,0.18989351408740696
Hyorhinomys_stuempkei_JAE4661,Hyorhinomys_stuempkei_JAE4661,tip,NA,8867.0,0.0,0.0,0.0,2827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Maxomys_surifer_JAE3632,Maxomys_surifer_JAE3632,tip,NA,8978.0,0.0,0.0,0.0,2716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<60>,Crunomys_celebensis_Z21894;Crunomys_melanius_KU168558;Maxomys_musschenbroekii_sample1,internal,0.653/0.55,0.0,2534.0,0.0,0.0,580.0,1077033.9248708696,2377769.6625716137,8494.833333333332,2486.1666666666665,425.03311952283724,938.3463546060038,3.35234148908182,0.981123388581952,0.007887247687533905,0.0010455876806745943,0.13256686262397788
<63>,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_novaehollandiae_ABTC08140,internal,0.384/0.487,0.0,2402.0,0.0,0.0,619.0,1319699.8118011013,2902836.3322946127,4087.166666666667,1432.8333333333335,549.4170740221072,1208.5080484157422,1.7015681376630587,0.5965167915625867,0.0030970426987396316,0.0004935976987034326,0.15937710477944217
Pseudomys_hermannsburgensis_ABTC08067,Pseudomys_hermannsburgensis_ABTC08067,tip,NA,9381.0,0.0,0.0,0.0,2313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<65>,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_fuscus_M22830,internal,0.227/0.373,0.0,754.0,0.0,0.0,1913.0,379305.84129381995,841275.2290161059,1359.3333333333335,441.66666666666663,503.0581449520158,1115.749640604915,1.8028293545534926,0.5857648099027409,0.0035837395192666157,0.0005249966377628969,0.14649408388652457
Notomys_mitchellii_M21518,Notomys_mitchellii_M21518,tip,NA,7336.0,0.0,0.0,0.0,4358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<67>,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.443/0.469,0.0,1817.0,0.0,0.0,3430.0,869862.0066550976,1921412.1652516345,3535.333333333333,1260.6666666666665,478.7352815933393,1057.4640425160344,1.9456980370574204,0.6938176481379562,0.004064246175008655,0.0006561146481039197,0.16143575459046167
Leporillus_conditor_ABTC13335,Leporillus_conditor_ABTC13335,tip,NA,5187.0,0.0,0.0,0.0,6507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<68>,Leptomys_elegans_ABTC45741;Mirzamys_louiseae_ABTC133754;Paraleptomys_wilhelmina_H126-ABTC133716,internal,0.187/0.401,0.0,1399.0,0.0,0.0,32.0,823397.4776110265,1814203.4485802548,1809.0000000000002,736.0,588.5614564767881,1296.785881758581,1.2930664760543247,0.5260900643316655,0.002196994828364744,0.0004056876865579619,0.1846557312380755
<69>,Microhydromys_richardsoni_ANWCM35851;Pseudohydromys_pumehanae_ABTC43920;Xeromys_myoides_ABTC30709,internal,0.375/0.453,0.0,3274.0,0.0,0.0,40.0,1823120.3412918088,4018420.212210189,5781.083333333333,1898.9166666666667,556.8479967293246,1227.3733085553417,1.7657554469558134,0.579998981877418,0.003170982848689533,0.00047255303487094377,0.14902415352584925
<71>,Abeomelomys_sevia_KUM161018;Mallomys_rothschildi_ABTC47402;Pogonomelomys_mayeri_AMM21849,internal,0.381/0.447,0.0,2592.0,0.0,0.0,85.0,1443897.0194298795,3177088.677340587,4816.0,2019.0,557.0590352738733,1225.7286563813993,1.8580246913580247,0.7789351851851852,0.003335417924681076,0.0006354874556696427,0.19052708536679294
<36>,Mammelomys_lanosus_ABTC47208;Xenuromys_barbatus_ABTC129204,internal,0.657/0.595,0.0,5438.0,0.0,0.0,134.0,2565929.8485036213,5657297.450083027,19639.833333333336,7926.166666666667,471.8517558851823,1040.3268573157459,3.611591271300724,1.4575517960034328,0.007654080389137193,0.0014010517807491883,0.18304638957510638
<72>,Chiruromys_vates_ABTC43096;Hyomys_goliath_ABTC42697;Pogonomys_macrourus_ABTC43144,internal,0.222/0.386,0.0,1538.0,0.0,0.0,514.0,927658.2195917121,2046295.9389453342,2356.0,1288.0,603.1587903717244,1330.4915077667972,1.5318595578673602,0.8374512353706112,0.002539728479996588,0.0006294299741726694,0.24783356926938704
Macruromys_major_ABTC43909,Macruromys_major_ABTC43909,tip,NA,8541.0,0.0,0.0,0.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<73>,Chrotomys_mindorensis_JAE520;Chrotomys_whiteheadi_KU168311;Rhynchomys_isarogensis_JAE2195,internal,0.407/0.386,0.0,2519.0,0.0,0.0,883.0,1303242.975966362,2879521.963930325,4588.916666666666,1622.0833333333333,517.3652147544113,1143.1210654745237,1.821721582638613,0.6439393939393939,0.003521152042476161,0.0005633168816393798,0.1599808457129961
Archboldomys_luzonensis_EAR1826,Archboldomys_luzonensis_EAR1826,tip,NA,9069.0,0.0,0.0,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<40>,Arvicanthus_neumanni_FMNH158037;Lemniscomys_striatus_TCD4711,internal,0.704/0.595,0.0,4522.0,0.0,0.0,32.0,2137934.462543776,4713070.822280046,15816.0,4395.999999999999,472.7851531498841,1042.253609526768,3.497567448031844,0.9721362229102165,0.0073977945896347395,0.0009327252158441666,0.12608152396540373
<74>,Mylomys_dybowskii_MNHN1997072;Pelomys_isseli_FMNH137886;Pelomys_minor_FMNH219213,internal,0.659/0.584,0.0,4997.0,0.0,0.0,362.0,2452305.909933123,5404199.4061700795,15270.999999999998,4542.0,490.7556353678453,1081.4887744987152,3.056033620172103,0.9089453672203321,0.006227200260026473,0.0008404575143571331,0.13496555101209484
<75>,Grammomys_dryas_LSUMZ37716;Thamnomys_kempi_TCD4437;Thamnomys_venustus_LSUMZ37935,internal,0.409/0.442,0.0,3428.0,0.0,0.0,525.0,1868379.7520190608,4121152.517211424,8947.0,2903.0,545.0349334944751,1202.2031847174517,2.6099766627771297,0.8468494749124854,0.004788641062038615,0.0007044145995267153,0.14710114840531244
Thallomys_paedulcus_FMNH158089,Thallomys_paedulcus_FMNH158089,tip,NA,9770.0,0.0,0.0,0.0,1924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
Hybomys_planifrons_R24117,Hybomys_planifrons_R24117,tip,NA,10493.0,0.0,0.0,0.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<76>,Dephomys_defua_MNHNR24062;Hybomys_univittatus_TCD4026;Stochomys_longicaudatus_MNHN1999459,internal,0.69/0.586,0.0,4616.0,0.0,0.0,251.0,2074277.148204136,4593367.686242645,18549.333333333336,5736.666666666666,449.3667998709133,995.0969857544724,4.018486424032352,1.2427787406123627,0.008942552999435464,0.0012489021255250817,0.13965834204213537
<77>,Colomys_goslingi_TCD4175;Myomyscus_verreauxii_MNHN1999102;Zelotomys_woosnami_TTU-M115260,internal,0.629/0.545,0.0,5033.0,0.0,0.0,532.0,2508025.486811813,5530808.603894586,15701.916666666666,4599.083333333334,498.3162103738949,1098.908921894414,3.119792701503411,0.9137856811709386,0.00626066870102937,0.000831539050202322,0.13281952614192818
Mastomys_natalensis_T4162,Mastomys_natalensis_T4162,tip,NA,10133.0,0.0,0.0,0.0,1561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<79>,Mus_caroli_10460X9;Mus_cervicolor_10460X10;Mus_cookii_10460X3,internal,0.596/0.543,0.0,4626.0,0.0,0.0,0.0,2293513.6238132133,5061844.391862562,12138.916666666666,4236.083333333334,495.7876402536129,1094.2162541855948,2.6240632656002303,0.9157119181438249,0.005292716180374988,0.0008368655781167978,0.15811646602548526
mm10,mm10,tip,NA,11694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<81>,Rattus_colletti_RAT25;Rattus_lutreolus_sample2;Rattus_tunneyi_RAT130;Rattus_villosissimus_sample1,internal,0.236/0.405,0.0,776.0,0.0,0.0,509.0,397627.25938368007,875688.9897631168,1461.5,627.5,512.4062620923712,1128.4651929937072,1.8833762886597938,0.8086340206185567,0.0036755528337401124,0.000716578611054303,0.19495804943310746
<8>,Rattus_leucopus_sample1;Rattus_praetor_sample1,internal,0.169/0.422,0.0,224.0,0.0,0.0,11.0,102216.89565943657,228371.80661500705,435.66666666666663,327.3333333333333,456.3254270510561,1019.5169938169958,1.944940476190476,1.4613095238095237,0.004262178613975999,0.001433335130921643,0.3362916622549865
<82>,Eropeplus_canus_NMVZ21733;Lenomys_meyeri_LSUMZ39079;Paruromys_dominator_JAE4870;Taeromys_callitrichus_LSUMZ37153;Taeromys_celebensis_NMVZ20637;Taeromys_hamatus_NMVZ63317;Taeromys_punicans_MVZ225815;Taeromys_taerae_LSUMZ39224,internal,0.192/0.463,460.0,1265.0,0.0,0.0,160.0,1032251.7547639852,2268231.615064613,2238.5,1065.5,598.4068143559334,1314.9168782983263,1.29768115942029,0.6176811594202899,0.0021685601304807785,0.00046974920591151716,0.21661802193484572
<56>,Bunomys_andrewsi_sample1;Bunomys_chrysocomus_JAE4867;Bunomys_torajae_NMVZ21736,internal,0.314/0.443,0.0,1081.0,0.0,0.0,1.0,542256.1502933122,1197661.6437201188,2112.166666666667,1054.8333333333335,501.6245608633785,1107.9201144496935,1.9539007092198584,0.9757940178846748,0.003895145616189274,0.0008807440222071912,0.22611324684411846
<83>,Anonymomys_mindorensis_FMNH2222010;Niviventer_bukit_LSUMZ38136;Niviventer_lepturus_JAE4746;Niviventer_rapit_LSUMZ38196,internal,0.431/0.413,0.0,3419.0,0.0,0.0,745.0,1740344.8338294246,3843526.0698791514,7299.25,2158.75,509.02159515338536,1124.1667358523403,2.1349078677976014,0.6313980696109973,0.0041941400681719245,0.0005616587375112758,0.13391511212835644
Leopoldomys_sabanus_Z25191,Leopoldomys_sabanus_Z25191,tip,NA,9726.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<84>,Echiothrix_centrosa_Z27993;Melasmothrix_naso_Z21808;Paucidentomys_vermidax_Z21914;Tateomys_macrocercus_Z21834;Tateomys_rhinogradoides_Z21785,internal,0.257/0.45,342.0,1788.0,0.0,0.0,68.0,1260968.0774366304,2787515.1988981585,2821.5,1623.5,592.0037922237701,1308.692581642328,1.3246478873239436,0.7622065727699531,0.0022375665573832054,0.000582418349016261,0.2602909607736491
<85>,Gracilimus_radix_Z08508;Hyorhinomys_stuempkei_JAE4661;Sommeromys_macrorhinos_Z21740;Waiomys_mamasae_Z20624,internal,0.17/0.334,0.0,1090.0,0.0,0.0,34.0,662277.1632020517,1459452.577740489,1315.5833333333335,577.4166666666667,607.5937277083043,1338.9473190279716,1.2069571865443427,0.5297400611620796,0.0019864543221943575,0.00039563921121754973,0.19916854205864787
Pseudomys_higginsi_UC1421,Pseudomys_higginsi_UC1421,tip,NA,10486.0,0.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<87>,Pseudomys_bolami_ABTC107389;Pseudomys_delicatulus_U1509;Pseudomys_hermannsburgensis_ABTC08067;Pseudomys_novaehollandiae_ABTC08140,internal,0.508/0.634,0.0,4010.0,0.0,0.0,250.0,2040474.7299400195,4492251.983307514,9266.250000000002,2953.7499999999995,508.8465660698303,1120.2623399769363,2.3107855361596013,0.7365960099750622,0.004541222620420488,0.0006575209963678928,0.14478942155604135
<88>,Notomys_alexis_U1308;Notomys_aquilo_M-32455;Notomys_fuscus_M22830;Notomys_mitchellii_M21518,internal,0.652/0.695,0.0,3844.0,0.0,0.0,495.0,1818122.8308692053,3998423.682745844,13138.083333333334,4444.916666666667,472.97680303569337,1040.1726542002716,3.417815643426986,1.1563258758237946,0.007226180272458435,0.0011116672517341138,0.15383884843989798
Notomys_cervinus_M22857,Notomys_cervinus_M22857,tip,NA,9377.0,0.0,0.0,0.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN
<66>,Melomys_rufescens_ABTC44798;Solomys_salebrosus_ABTC64864;Uromys_caudimaculatus_DT10Uc01,internal,0.353/0.439,0.0,2922.0,0.0,0.0,61.0,1577866.368648687,3487835.727775982,5588.0,2248.0,539.9953349242597,1193.6467240848672,1.9123887748117727,0.7693360711841205,0.003541491289142352,0.0006445257676838573,0.1819927581524401
<89>,Conilurus_albipes_NMV-c7585;Conilurus_penicillatus_M14056;Leporillus_conditor_ABTC13335;Mesembriomys_gouldii_ABTC7449;Mesembriomys_macrurus_ABTC7337,internal,0.542/0.642,0.0,2572.0,0.0,0.0,21.0,1127627.229653294,2488690.062050096,7523.0,2460.0,438.42427280454666,967.6088888219658,2.9249611197511665,0.9564541213063764,0.006671530983083,0.0009884718219887686,0.14816266678446618
