# CDS alignment filter
# PYTHON VERSION: 3.8.8
# Script call:    06_aln_filter.py -i ../03-Alignments/exonerate-filter-tests/seq/mafft-nt/ -c 75 -o ../03-Alignments/exonerate-filter-tests/seq/filter
# Runtime:        03/21/2021 00:46:27
# ----------------
# IO OPTIONS
# Input CDS directory:    /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq/mafft-nt
# Sequence gappiness threshold:20
# Codon site gappiness threshold:75
# Output directory:       /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq/filter-seq20-site75
# Log file:               /mnt/beegfs/gt156213e/murinae-seq/03-Alignments/exonerate-filter-tests/seq/filter-seq20-site75/aln-stats.tab
# ----------------
# 03.21.2021 | 00:46:27 Beginning filter.
align	pre num seqs	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post stop codons	post percent sites with gap	post gappy sites
ENSMUSP00000036721-mafft-cds.fa	193	338	266.6062176165803	193	0	84	0	0	338	NA	0	109	338	299.56880733944956	109	0	NA	21	0	128	NA
ENSMUSP00000052444-mafft-cds.fa	184	368	345.6630434782609	178	3	25	5	0	314	NA	4	159	364	359.77358490566036	153	3	NA	33	0	62	NA
ENSMUSP00000129591-mafft-cds.fa	190	121	115.19473684210526	168	7	7	0	1	64	NA	0	183	121	116.74863387978142	161	7	NA	0	1	29	NA
ENSMUSP00000101759-mafft-cds.fa	193	652	408.3730569948186	191	1	168	0	8	652	NA	0	25	652	558.44	25	0	NA	107	1	215	NA
ENSMUSP00000108207-mafft-cds.fa	194	1579	1380.5	194	0	12	12	1	1352	NA	73	182	1506	1382.89010989011	182	0	NA	73	1	1048	NA
ENSMUSP00000029178-mafft-cds.fa	193	547	432.54404145077723	193	0	93	0	1	547	NA	0	100	547	492.27	100	0	NA	39	1	323	NA
ENSMUSP00000125253-mafft-cds.fa	194	503	473.1958762886598	192	1	30	18	0	294	NA	0	164	503	499.2621951219512	162	1	NA	46	0	124	NA
ENSMUSP00000062327-mafft-cds.fa	176	371	340.0681818181818	176	0	43	5	0	284	NA	0	133	371	364.77443609022555	133	0	NA	8	0	125	NA
ENSMUSP00000077873-mafft-cds.fa	188	228	171.61702127659575	185	1	114	0	2	228	NA	0	74	228	221.74324324324326	74	0	NA	14	1	72	NA
ENSMUSP00000156983-mafft-cds.fa	194	788	695.7989690721649	190	2	40	0	2	788	NA	0	154	788	763.2272727272727	150	2	NA	13	2	208	NA
ENSMUSP00000074360-mafft-cds.fa	194	1116	954.5412371134021	194	0	37	0	1	992	NA	20	157	1096	991.6687898089172	157	0	NA	10	1	770	NA
ENSMUSP00000079592-mafft-cds.fa	193	744	547.9067357512953	193	0	92	1	4	691	NA	0	101	744	665.0297029702971	101	0	NA	18	1	287	NA
ENSMUSP00000065397-mafft-cds.fa	193	212	188.47150259067357	193	0	28	0	0	198	NA	12	165	200	192.63030303030303	165	0	NA	6	0	45	NA
ENSMUSP00000112852-mafft-cds.fa	194	2136	1978.0463917525774	194	0	7	24	0	1592	NA	57	187	2079	1987.6042780748662	187	0	NA	152	0	813	NA
ENSMUSP00000133555-mafft-cds.fa	194	107	104.83505154639175	147	14	9	1	0	106	NA	0	185	107	106.41621621621621	138	14	NA	10	0	21	NA
ENSMUSP00000112683-mafft-cds.fa	193	275	111.06735751295336	191	1	192	0	1	244	NA	0	1	275	251.0	1	0	NA	275	0	0	NA
ENSMUSP00000021217-mafft-cds.fa	189	171	79.58201058201058	189	0	186	0	5	171	NA	0	3	171	150.66666666666666	3	0	NA	121	0	20	NA
ENSMUSP00000050014-mafft-cds.fa	193	418	322.2176165803109	190	1	90	0	0	418	NA	0	103	418	365.4271844660194	100	1	NA	42	0	185	NA
ENSMUSP00000091452-mafft-cds.fa	194	810	744.5103092783505	194	0	14	9	2	587	NA	4	180	806	755.2333333333333	180	0	NA	27	1	400	NA
ENSMUSP00000037525-mafft-cds.fa	192	331	238.22916666666666	190	1	117	0	0	331	NA	0	75	331	281.0933333333333	75	0	NA	27	0	131	NA
ENSMUSP00000054747-mafft-cds.fa	193	752	562.0621761658031	193	0	130	0	0	752	NA	0	63	752	635.8730158730159	63	0	NA	109	0	239	NA
ENSMUSP00000122260-mafft-cds.fa	189	40	39.93650793650794	107	13	0	4	0	1	NA	0	189	40	39.93650793650794	107	13	NA	4	0	1	NA
ENSMUSP00000030434-mafft-cds.fa	193	500	324.3523316062176	193	0	156	0	0	500	NA	0	37	500	417.97297297297297	37	0	NA	81	0	105	NA
ENSMUSP00000028769-mafft-cds.fa	194	829	604.2886597938144	194	0	136	0	0	829	NA	0	58	829	702.0	58	0	NA	92	0	461	NA
ENSMUSP00000009354-mafft-cds.fa	190	133	113.87894736842105	178	5	58	0	0	133	NA	0	132	133	124.58333333333333	126	2	NA	7	0	31	NA
ENSMUSP00000117022-mafft-cds.fa	171	161	72.19298245614036	167	2	168	0	3	161	NA	0	3	161	150.66666666666666	3	0	NA	67	0	10	NA
ENSMUSP00000080600-mafft-cds.fa	194	514	397.07216494845363	194	0	93	0	3	514	NA	0	101	514	436.1485148514852	101	0	NA	51	1	302	NA
ENSMUSP00000152025-mafft-cds.fa	192	124	108.890625	179	5	79	0	36	104	NA	0	113	124	123.15044247787611	104	3	NA	6	34	5	NA
ENSMUSP00000124783-mafft-cds.fa	192	244	145.65625	180	5	156	0	2	244	NA	0	36	244	223.36111111111111	34	1	NA	16	1	113	NA
ENSMUSP00000036797-mafft-cds.fa	160	328	269.65	160	0	57	0	0	328	NA	0	103	328	319.99029126213594	103	0	NA	37	0	84	NA
ENSMUSP00000034300-mafft-cds.fa	172	61	34.104651162790695	86	19	156	0	0	61	NA	0	16	61	60.0625	12	2	NA	29	0	1	NA
ENSMUSP00000040221-mafft-cds.fa	190	552	342.13157894736844	188	1	109	0	1	552	NA	0	81	552	482.1358024691358	81	0	NA	40	0	125	NA
ENSMUSP00000020779-mafft-cds.fa	194	776	614.5979381443299	194	0	83	0	0	776	NA	0	111	776	666.6486486486486	111	0	NA	70	0	390	NA
ENSMUSP00000021420-mafft-cds.fa	193	150	128.69430051813472	178	6	71	5	0	106	NA	0	122	150	144.14754098360655	113	4	NA	13	0	30	NA
ENSMUSP00000031289-mafft-cds.fa	191	238	183.09947643979058	189	1	104	0	0	238	NA	0	87	238	214.41379310344828	87	0	NA	24	0	43	NA
ENSMUSP00000056154-mafft-cds.fa	190	381	360.20526315789476	186	2	13	0	0	325	NA	5	177	376	367.4180790960452	173	2	NA	28	0	26	NA
ENSMUSP00000061408-mafft-cds.fa	113	270	238.08849557522123	113	0	24	0	0	262	NA	6	89	264	259.39325842696627	89	0	NA	37	0	21	NA
ENSMUSP00000051441-mafft-cds.fa	193	567	317.8756476683938	193	0	193	0	0	522	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000044144-mafft-cds.fa	192	329	212.77604166666666	186	3	147	0	0	329	NA	0	45	329	304.5777777777778	45	0	NA	22	0	87	NA
ENSMUSP00000120075-mafft-cds.fa	193	115	107.06217616580311	169	9	21	0	0	115	NA	4	172	111	110.70930232558139	152	8	NA	0	0	16	NA
ENSMUSP00000134401-mafft-cds.fa	192	392	331.8958333333333	188	2	62	0	1	392	NA	0	130	392	353.1384615384615	128	1	NA	14	1	239	NA
ENSMUSP00000099692-mafft-cds.fa	194	919	580.6082474226804	194	0	189	0	0	919	NA	0	5	919	758.0	5	0	NA	592	0	125	NA
ENSMUSP00000104778-mafft-cds.fa	193	459	428.440414507772	191	1	6	0	0	368	NA	0	187	459	431.096256684492	185	1	NA	2	0	313	NA
ENSMUSP00000140393-mafft-cds.fa	187	695	397.85561497326205	181	3	129	0	0	695	NA	0	58	695	585.8620689655172	58	0	NA	160	0	184	NA
ENSMUSP00000029179-mafft-cds.fa	193	1087	977.5958549222798	193	0	19	0	0	1087	NA	8	174	1079	1006.9655172413793	174	0	NA	62	0	398	NA
ENSMUSP00000031288-mafft-cds.fa	193	837	740.3160621761658	193	0	33	6	0	743	NA	5	160	832	776.9875	160	0	NA	12	0	618	NA
ENSMUSP00000097296-mafft-cds.fa	193	556	486.48704663212436	193	0	20	7	2	456	NA	58	173	498	496.1040462427746	173	0	NA	32	0	66	NA
ENSMUSP00000020057-mafft-cds.fa	194	237	190.39175257731958	190	2	85	0	10	237	NA	0	109	237	215.19266055045873	107	1	NA	11	7	186	NA
ENSMUSP00000026504-mafft-cds.fa	187	188	118.42780748663101	187	0	134	0	2	188	NA	0	53	188	163.18867924528303	53	0	NA	21	0	25	NA
ENSMUSP00000059587-mafft-cds.fa	194	435	360.6340206185567	189	2	70	1	1	417	NA	0	124	435	416.06451612903226	119	2	NA	45	1	41	NA
ENSMUSP00000086748-mafft-cds.fa	193	1586	1100.720207253886	193	0	121	0	1	1586	NA	0	72	1586	1350.625	72	0	NA	132	1	723	NA
ENSMUSP00000019447-mafft-cds.fa	193	204	161.78756476683938	190	1	105	3	0	172	NA	0	88	204	184.07954545454547	88	0	NA	27	0	59	NA
ENSMUSP00000000687-mafft-cds.fa	192	268	179.91145833333334	192	0	122	0	6	268	NA	0	70	268	240.65714285714284	70	0	NA	19	0	103	NA
ENSMUSP00000118182-mafft-cds.fa	193	266	212.10880829015545	189	2	36	0	0	212	NA	28	157	238	212.25477707006368	151	3	NA	15	0	30	NA
ENSMUSP00000083656-mafft-cds.fa	194	326	320.47938144329896	192	1	3	0	0	248	NA	0	191	326	323.1413612565445	189	1	NA	16	0	84	NA
ENSMUSP00000142412-mafft-cds.fa	194	368	318.58247422680415	188	3	19	4	0	304	NA	9	175	359	324.51428571428573	169	3	NA	45	0	100	NA
ENSMUSP00000020173-mafft-cds.fa	193	834	462.45595854922277	193	0	192	0	7	834	NA	0	1	834	716.0	1	0	NA	834	0	0	NA
ENSMUSP00000015460-mafft-cds.fa	191	337	201.0890052356021	183	4	178	0	0	337	NA	0	13	337	289.9230769230769	13	0	NA	132	0	72	NA
ENSMUSP00000090020-mafft-cds.fa	193	635	517.4818652849741	193	0	74	0	0	635	NA	0	119	635	580.90756302521	119	0	NA	16	0	352	NA
ENSMUSP00000143431-mafft-cds.fa	188	138	123.2127659574468	178	5	40	0	0	138	NA	0	148	138	134.1418918918919	142	3	NA	8	0	24	NA
ENSMUSP00000042195-mafft-cds.fa	194	494	424.4072164948454	194	0	41	0	0	494	NA	29	153	465	447.19607843137254	153	0	NA	1	0	342	NA
ENSMUSP00000035734-mafft-cds.fa	193	1626	1218.0932642487046	193	0	113	0	6	1578	NA	0	80	1626	1384.95	80	0	NA	135	4	967	NA
ENSMUSP00000092148-mafft-cds.fa	194	1200	981.4742268041238	194	0	66	0	0	1180	NA	0	128	1200	1052.6328125	128	0	NA	114	0	717	NA
ENSMUSP00000102426-mafft-cds.fa	152	160	108.90131578947368	146	2	65	0	1	160	NA	0	87	160	141.06896551724137	81	2	NA	7	0	32	NA
ENSMUSP00000126814-mafft-cds.fa	192	254	174.61458333333334	190	1	107	0	0	254	NA	0	85	254	210.12941176470588	83	1	NA	23	0	57	NA
ENSMUSP00000099815-mafft-cds.fa	194	1204	1085.4845360824743	192	1	12	0	11	1136	NA	39	182	1165	1096.9285714285713	180	1	NA	42	11	810	NA
ENSMUSP00000001402-mafft-cds.fa	193	446	295.6476683937824	193	0	162	0	0	446	NA	0	31	446	385.5806451612903	31	0	NA	139	0	120	NA
ENSMUSP00000086606-mafft-cds.fa	192	143	110.05208333333333	183	3	61	0	0	143	NA	0	131	143	124.62595419847328	126	2	NA	10	0	30	NA
ENSMUSP00000000445-mafft-cds.fa	193	254	199.96373056994818	193	0	101	0	0	254	NA	0	92	254	246.65217391304347	92	0	NA	24	0	45	NA
ENSMUSP00000106376-mafft-cds.fa	193	1189	980.2176165803108	193	0	60	5	1	1115	NA	0	133	1189	1042.390977443609	133	0	NA	20	1	957	NA
ENSMUSP00000113879-mafft-cds.fa	193	524	372.5025906735751	193	0	152	0	0	524	NA	0	41	524	446.0975609756098	41	0	NA	61	0	167	NA
ENSMUSP00000041427-mafft-cds.fa	193	420	226.6321243523316	193	0	192	0	0	420	NA	0	1	420	365.0	1	0	NA	420	0	0	NA
ENSMUSP00000074876-mafft-cds.fa	193	149	117.31088082901555	191	1	120	0	27	88	NA	0	73	149	120.10958904109589	73	0	NA	29	0	29	NA
ENSMUSP00000001059-mafft-cds.fa	193	1005	805.2746113989638	193	0	77	4	2	856	NA	0	116	1005	874.7672413793103	116	0	NA	65	1	589	NA
ENSMUSP00000018800-mafft-cds.fa	193	172	128.28497409326425	183	4	170	1	0	148	NA	0	23	172	166.0	23	0	NA	29	0	29	NA
ENSMUSP00000145887-mafft-cds.fa	194	471	363.2319587628866	188	3	129	0	2	471	NA	0	65	471	397.4	59	3	NA	114	0	126	NA
ENSMUSP00000136622-mafft-cds.fa	170	106	50.805882352941175	126	15	169	0	0	106	NA	0	1	106	104.0	1	0	NA	106	0	0	NA
ENSMUSP00000077584-mafft-cds.fa	184	1047	960.7445652173913	184	0	31	2	1	953	NA	5	153	1042	1016.4901960784314	153	0	NA	50	0	273	NA
ENSMUSP00000097060-mafft-cds.fa	193	1826	1120.2487046632125	193	0	192	0	1	1823	NA	0	1	1826	1514.0	1	0	NA	1826	0	0	NA
ENSMUSP00000038204-mafft-cds.fa	192	530	515.8958333333334	189	1	9	1	1	427	NA	5	183	525	523.1584699453551	178	2	NA	28	1	81	NA
ENSMUSP00000023686-mafft-cds.fa	96	140	39.739583333333336	76	9	93	0	0	140	NA	0	3	140	128.0	3	0	NA	100	0	18	NA
ENSMUSP00000123785-mafft-cds.fa	193	317	275.6683937823834	181	5	61	0	0	268	NA	0	132	317	297.4621212121212	120	5	NA	35	0	87	NA
ENSMUSP00000158214-mafft-cds.fa	193	388	253.4300518134715	193	0	155	0	0	388	NA	0	38	388	331.8421052631579	38	0	NA	111	0	138	NA
ENSMUSP00000078659-mafft-cds.fa	194	422	265.0618556701031	162	6	101	1	0	370	NA	0	93	422	389.6236559139785	93	0	NA	53	0	73	NA
ENSMUSP00000065845-mafft-cds.fa	193	167	164.6424870466321	159	14	6	3	0	118	NA	0	187	167	166.40641711229947	153	14	NA	16	0	30	NA
ENSMUSP00000108321-mafft-cds.fa	194	778	713.3144329896908	194	0	16	2	0	643	NA	0	178	778	724.3314606741573	178	0	NA	11	0	520	NA
ENSMUSP00000044990-mafft-cds.fa	193	997	952.979274611399	193	0	5	55	1	736	NA	0	188	997	961.0265957446809	188	0	NA	69	1	700	NA
ENSMUSP00000040840-mafft-cds.fa	194	408	343.83505154639175	194	0	43	0	2	371	NA	0	151	408	366.6423841059603	151	0	NA	30	2	205	NA
ENSMUSP00000123324-mafft-cds.fa	189	208	145.02645502645504	183	2	98	0	4	208	NA	0	91	208	194.1978021978022	89	1	NA	7	4	68	NA
ENSMUSP00000047529-mafft-cds.fa	193	242	222.13471502590673	191	1	28	1	0	168	NA	0	165	242	235.07272727272726	163	1	NA	12	0	118	NA
ENSMUSP00000107839-mafft-cds.fa	193	335	235.39378238341968	193	0	133	0	1	335	NA	0	60	335	298.4166666666667	60	0	NA	31	0	81	NA
ENSMUSP00000014370-mafft-cds.fa	193	230	202.0880829015544	191	1	31	0	5	213	NA	14	162	216	206.55555555555554	160	1	NA	0	4	110	NA
ENSMUSP00000052717-mafft-cds.fa	186	722	674.3709677419355	186	0	31	5	1	619	NA	6	155	716	707.3225806451613	155	0	NA	29	0	114	NA
ENSMUSP00000100882-mafft-cds.fa	192	404	387.4895833333333	188	2	11	3	2	328	NA	8	181	396	390.8674033149171	177	2	NA	15	2	111	NA
ENSMUSP00000063293-mafft-cds.fa	194	420	365.64948453608247	192	1	43	0	0	420	NA	0	151	420	388.36423841059604	149	1	NA	1	0	340	NA
ENSMUSP00000051211-mafft-cds.fa	116	375	353.30172413793105	116	0	16	2	0	333	NA	4	100	371	368.75	100	0	NA	46	0	36	NA
ENSMUSP00000058877-mafft-cds.fa	193	308	279.88082901554407	189	2	25	0	16	308	NA	0	168	308	289.85714285714283	164	2	NA	2	11	276	NA
ENSMUSP00000113132-mafft-cds.fa	194	733	504.8298969072165	191	1	157	0	0	733	NA	0	37	733	607.2702702702703	34	1	NA	199	0	217	NA
ENSMUSP00000046118-mafft-cds.fa	193	422	396.4300518134715	185	3	36	8	2	226	NA	0	157	422	419.19745222929936	149	3	NA	57	1	78	NA
ENSMUSP00000048825-mafft-cds.fa	188	261	196.9468085106383	184	2	79	0	21	261	NA	0	109	261	243.39449541284404	107	1	NA	30	0	66	NA
ENSMUSP00000113103-mafft-cds.fa	194	991	604.7474226804123	192	1	158	0	2	986	NA	0	36	991	841.4722222222222	36	0	NA	235	0	308	NA
ENSMUSP00000018337-mafft-cds.fa	193	498	401.9326424870466	187	3	46	0	1	498	NA	60	147	438	428.4761904761905	143	2	NA	37	1	185	NA
ENSMUSP00000035366-mafft-cds.fa	193	541	237.6580310880829	193	0	192	0	0	541	NA	0	1	541	500.0	1	0	NA	541	0	0	NA
ENSMUSP00000041701-mafft-cds.fa	194	2009	1403.4536082474226	194	0	161	8	2	1925	NA	0	33	2009	1678.121212121212	33	0	NA	278	0	1010	NA
ENSMUSP00000150376-mafft-cds.fa	190	109	88.02631578947368	140	14	98	0	0	109	NA	0	92	109	109.0	71	5	NA	28	0	0	NA
ENSMUSP00000055994-mafft-cds.fa	191	318	310.3089005235602	181	4	9	2	0	247	NA	0	182	318	315.8626373626374	172	4	NA	31	0	26	NA
ENSMUSP00000109251-mafft-cds.fa	193	388	286.08290155440415	193	0	112	0	0	388	NA	0	81	388	335.14814814814815	81	0	NA	44	0	159	NA
ENSMUSP00000021187-mafft-cds.fa	194	378	322.3917525773196	192	1	92	0	2	378	NA	0	102	378	361.2843137254902	102	0	NA	34	2	62	NA
ENSMUSP00000046074-mafft-cds.fa	193	568	472.05699481865287	193	0	53	6	0	502	NA	0	140	568	505.0571428571429	140	0	NA	8	0	426	NA
ENSMUSP00000020157-mafft-cds.fa	194	1307	939.9587628865979	194	0	151	0	0	1306	NA	0	43	1307	1115.0232558139535	43	0	NA	195	0	691	NA
ENSMUSP00000100973-mafft-cds.fa	194	1518	1220.798969072165	194	0	67	0	2	1455	NA	0	127	1518	1335.9055118110236	127	0	NA	65	2	921	NA
ENSMUSP00000006105-mafft-cds.fa	193	472	425.75129533678756	193	0	29	0	54	472	NA	0	164	472	445.4573170731707	164	0	NA	14	48	284	NA
ENSMUSP00000095568-mafft-cds.fa	193	1205	1013.0051813471503	193	0	52	0	0	1204	NA	0	141	1205	1080.9148936170213	141	0	NA	25	0	1015	NA
ENSMUSP00000130685-mafft-cds.fa	194	782	624.8505154639175	194	0	89	0	0	782	NA	0	105	782	706.4666666666667	105	0	NA	45	0	423	NA
ENSMUSP00000132823-mafft-cds.fa	191	325	179.29842931937173	191	0	174	0	0	325	NA	0	17	325	276.1764705882353	17	0	NA	78	0	102	NA
ENSMUSP00000113863-mafft-cds.fa	194	709	687.4742268041238	194	0	10	0	0	570	NA	4	184	705	695.2717391304348	184	0	NA	50	0	297	NA
ENSMUSP00000035007-mafft-cds.fa	191	212	92.23560209424083	165	11	179	0	0	212	NA	0	12	212	183.0	12	0	NA	119	0	29	NA
ENSMUSP00000023128-mafft-cds.fa	194	1016	822.6701030927835	194	0	66	0	0	917	NA	0	128	1016	872.6640625	128	0	NA	34	0	732	NA
ENSMUSP00000063136-mafft-cds.fa	193	366	359.82901554404145	187	2	7	6	0	200	NA	0	186	366	363.994623655914	180	2	NA	14	0	106	NA
ENSMUSP00000156614-mafft-cds.fa	167	21	20.98802395209581	49	23	0	3	0	0	NA	0	167	21	20.98802395209581	49	23	NA	3	0	0	NA
ENSMUSP00000082800-mafft-cds.fa	190	294	248.2736842105263	177	3	56	0	0	294	NA	0	134	294	285.57462686567163	132	1	NA	38	0	108	NA
ENSMUSP00000133434-mafft-cds.fa	193	320	284.3730569948186	187	3	15	0	4	299	NA	0	178	320	290.7415730337079	172	3	NA	21	4	110	NA
ENSMUSP00000004964-mafft-cds.fa	193	312	238.24352331606218	193	0	115	0	1	312	NA	0	78	312	287.0769230769231	78	0	NA	60	0	46	NA
ENSMUSP00000123544-mafft-cds.fa	194	517	434.74226804123714	194	0	59	0	2	517	NA	0	135	517	469.44444444444446	135	0	NA	0	2	470	NA
ENSMUSP00000152343-mafft-cds.fa	193	143	94.87046632124353	174	9	192	0	1	143	NA	0	1	143	143.0	1	0	NA	143	0	0	NA
ENSMUSP00000099446-mafft-cds.fa	189	142	81.1005291005291	172	8	179	0	0	142	NA	0	10	142	134.6	10	0	NA	72	0	5	NA
ENSMUSP00000006774-mafft-cds.fa	193	541	487.3056994818653	193	0	29	0	2	516	NA	0	164	541	506.4878048780488	164	0	NA	0	2	470	NA
ENSMUSP00000114026-mafft-cds.fa	193	773	630.9740932642487	193	0	70	0	0	773	NA	0	123	773	720.8048780487804	123	0	NA	32	0	490	NA
ENSMUSP00000001565-mafft-cds.fa	192	441	373.8541666666667	192	0	62	0	0	413	NA	0	130	441	409.76153846153846	130	0	NA	15	0	313	NA
ENSMUSP00000032627-mafft-cds.fa	193	1025	848.6580310880829	193	0	54	13	0	892	NA	0	139	1025	893.7482014388489	139	0	NA	23	0	752	NA
ENSMUSP00000025393-mafft-cds.fa	194	538	455.4329896907216	194	0	37	1	1	396	NA	23	157	515	468.03184713375794	157	0	NA	63	0	123	NA
ENSMUSP00000099411-mafft-cds.fa	193	737	545.5025906735751	193	0	141	0	0	737	NA	0	52	737	629.4615384615385	52	0	NA	111	0	283	NA
ENSMUSP00000002840-mafft-cds.fa	193	1057	617.1139896373057	193	0	157	0	3	1057	NA	0	36	1057	905.4166666666666	36	0	NA	253	0	292	NA
ENSMUSP00000023684-mafft-cds.fa	193	1087	705.6010362694301	193	0	168	0	3	1087	NA	0	25	1087	914.96	25	0	NA	179	1	474	NA
ENSMUSP00000030917-mafft-cds.fa	194	736	640.5721649484536	192	1	55	0	9	736	NA	0	139	736	701.273381294964	137	1	NA	50	9	486	NA
ENSMUSP00000114967-mafft-cds.fa	191	249	182.7801047120419	185	3	106	0	214	249	NA	0	85	249	227.57647058823528	83	1	NA	26	133	91	NA
ENSMUSP00000071729-mafft-cds.fa	186	112	67.3763440860215	136	14	176	2	0	78	NA	0	10	112	93.6	8	1	NA	63	0	22	NA
ENSMUSP00000128401-mafft-cds.fa	193	733	545.0829015544041	193	0	108	0	0	733	NA	0	85	733	675.3882352941176	85	0	NA	16	0	460	NA
ENSMUSP00000035260-mafft-cds.fa	194	821	688.7371134020618	194	0	56	0	0	821	NA	0	138	821	743.0434782608696	138	0	NA	18	0	605	NA
ENSMUSP00000001854-mafft-cds.fa	194	527	429.70103092783506	194	0	70	0	0	527	NA	0	124	527	465.5483870967742	124	0	NA	22	0	340	NA
ENSMUSP00000106128-mafft-cds.fa	193	640	335.5492227979275	193	0	190	0	26	640	NA	0	3	640	547.0	3	0	NA	426	1	82	NA
ENSMUSP00000117009-mafft-cds.fa	193	347	333.9119170984456	193	0	10	0	1	202	NA	0	183	347	340.9945355191257	183	0	NA	8	1	141	NA
ENSMUSP00000045445-mafft-cds.fa	193	1241	750.3056994818653	193	0	192	0	0	1241	NA	0	1	1241	1056.0	1	0	NA	1241	0	0	NA
ENSMUSP00000104795-mafft-cds.fa	193	299	163.31606217616581	164	10	163	0	7	236	NA	0	30	299	261.1	30	0	NA	69	0	62	NA
ENSMUSP00000028764-mafft-cds.fa	180	114	61.34444444444444	159	4	158	0	0	114	NA	0	22	114	104.77272727272727	22	0	NA	30	0	27	NA
ENSMUSP00000041793-mafft-cds.fa	193	362	351.99481865284974	189	2	5	0	0	290	NA	0	188	362	355.03723404255317	184	2	NA	2	0	166	NA
ENSMUSP00000040198-mafft-cds.fa	194	470	380.95360824742266	194	0	69	0	0	470	NA	0	125	470	419.072	125	0	NA	21	0	376	NA
ENSMUSP00000021956-mafft-cds.fa	194	613	527.1546391752578	194	0	33	0	0	587	NA	35	161	578	542.7142857142857	161	0	NA	13	0	271	NA
ENSMUSP00000025081-mafft-cds.fa	193	1204	1011.7927461139897	193	0	37	0	4	1203	NA	113	156	1091	1024.2692307692307	156	0	NA	73	1	419	NA
ENSMUSP00000056188-mafft-cds.fa	193	265	160.53886010362694	172	6	126	0	0	265	NA	0	67	265	235.67164179104478	67	0	NA	59	0	83	NA
ENSMUSP00000050181-mafft-cds.fa	193	855	687.4352331606218	193	0	79	0	7	808	NA	0	114	855	757.5526315789474	114	0	NA	21	2	605	NA
ENSMUSP00000035551-mafft-cds.fa	182	196	104.45604395604396	165	5	165	0	0	196	NA	0	17	196	167.0	17	0	NA	103	0	29	NA
ENSMUSP00000065485-mafft-cds.fa	193	211	206.78238341968913	188	2	2	1	0	118	NA	0	191	211	207.77486910994764	186	2	NA	2	0	62	NA
ENSMUSP00000118434-mafft-cds.fa	193	215	154.86010362694302	170	9	100	0	0	215	NA	0	93	215	180.19354838709677	77	6	NA	6	0	114	NA
ENSMUSP00000028337-mafft-cds.fa	185	348	316.94594594594594	185	0	12	0	0	348	NA	23	173	325	317.6184971098266	173	0	NA	14	0	80	NA
ENSMUSP00000006217-mafft-cds.fa	193	256	206.02072538860102	187	3	75	10	0	177	NA	0	118	256	220.26271186440678	114	2	NA	39	0	36	NA
ENSMUSP00000036226-mafft-cds.fa	192	334	210.78125	190	1	191	0	0	334	NA	0	1	334	329.0	1	0	NA	334	0	0	NA
ENSMUSP00000095970-mafft-cds.fa	194	494	363.319587628866	194	0	113	0	0	401	NA	0	81	494	465.320987654321	81	0	NA	36	0	198	NA
ENSMUSP00000020439-mafft-cds.fa	193	376	285.5284974093264	191	1	108	4	0	337	NA	0	85	376	334.9294117647059	85	0	NA	27	0	217	NA
ENSMUSP00000003436-mafft-cds.fa	193	327	279.4145077720207	183	4	47	0	0	326	NA	22	146	305	292.3150684931507	142	2	NA	21	0	163	NA
ENSMUSP00000054834-mafft-cds.fa	193	208	192.2901554404145	181	5	14	2	18	128	NA	13	179	195	189.7709497206704	167	5	NA	3	18	72	NA
ENSMUSP00000060640-mafft-cds.fa	193	566	389.57512953367876	193	0	166	0	1	566	NA	0	27	566	496.44444444444446	27	0	NA	96	0	141	NA
ENSMUSP00000058572-mafft-cds.fa	194	2303	1887.7164948453608	194	0	64	0	0	2302	NA	0	130	2303	2026.2384615384615	130	0	NA	40	0	1528	NA
ENSMUSP00000083928-mafft-cds.fa	194	1215	919.0257731958762	194	0	108	1	112	1120	NA	0	86	1215	1017.1860465116279	86	0	NA	130	58	669	NA
ENSMUSP00000125312-mafft-cds.fa	193	807	578.0932642487047	193	0	127	0	0	807	NA	0	66	807	699.6666666666666	66	0	NA	151	0	535	NA
ENSMUSP00000027800-mafft-cds.fa	193	825	579.419689119171	193	0	134	0	0	797	NA	0	59	825	697.5762711864406	59	0	NA	106	0	513	NA
ENSMUSP00000153718-mafft-cds.fa	192	473	438.953125	187	1	16	0	0	395	NA	3	176	470	446.4261363636364	171	1	NA	12	0	249	NA
ENSMUSP00000023741-mafft-cds.fa	194	7018	4176.051546391753	194	0	194	5	9	6628	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUSP00000148130-mafft-cds.fa	3	313	234.33333333333334	3	0	2	13	0	74	NA	0	1	313	313.0	1	0	NA	313	0	0	NA
ENSMUSP00000106968-mafft-cds.fa	184	159	90.69565217391305	182	1	164	0	1	159	NA	0	20	159	141.9	20	0	NA	58	0	18	NA
