node.label,clade,node.type,orig.node.label,num.genes.full,num.genes.partial,num.genes.descendant.counted,num.genes.discordant,num.genes.missing,num.ps.genes,ps.gene.list
Lemniscomys_striatus_TCD4711,Lemniscomys_striatus_TCD4711,tip,NA,8597.0,0.0,0.0,0.0,2933.0,43.0,ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000088227-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000140593-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000067318-mafft-cds.filter.csv;ENSMUSP00000001027-mafft-cds.filter.csv;ENSMUSP00000000314-mafft-cds.filter.csv;ENSMUSP00000130636-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000037113-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000001059-mafft-cds.filter.csv;ENSMUSP00000037340-mafft-cds.filter.csv;ENSMUSP00000139309-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000157424-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000106305-mafft-cds.filter.csv;ENSMUSP00000099487-mafft-cds.filter.csv;ENSMUSP00000054804-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000106117-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv
Arvicanthus_niloticus_MNHN1999201,Arvicanthus_niloticus_MNHN1999201,tip,NA,9989.0,0.0,0.0,0.0,1541.0,58.0,ENSMUSP00000130594-mafft-cds.filter.csv;ENSMUSP00000099922-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000114074-mafft-cds.filter.csv;ENSMUSP00000088227-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000140593-mafft-cds.filter.csv;ENSMUSP00000005175-mafft-cds.filter.csv;ENSMUSP00000051864-mafft-cds.filter.csv;ENSMUSP00000021116-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000058253-mafft-cds.filter.csv;ENSMUSP00000067318-mafft-cds.filter.csv;ENSMUSP00000000314-mafft-cds.filter.csv;ENSMUSP00000130636-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000037113-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000034831-mafft-cds.filter.csv;ENSMUSP00000140693-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000001059-mafft-cds.filter.csv;ENSMUSP00000037340-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000114584-mafft-cds.filter.csv;ENSMUSP00000071777-mafft-cds.filter.csv;ENSMUSP00000139309-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000099487-mafft-cds.filter.csv;ENSMUSP00000054804-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000078469-mafft-cds.filter.csv;ENSMUSP00000106117-mafft-cds.filter.csv;ENSMUSP00000108610-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000103178-mafft-cds.filter.csv;ENSMUSP00000104199-mafft-cds.filter.csv
Arvicanthus_neumanni_FMNH158037,Arvicanthus_neumanni_FMNH158037,tip,NA,8254.0,0.0,0.0,0.0,3276.0,42.0,ENSMUSP00000130594-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000140593-mafft-cds.filter.csv;ENSMUSP00000005175-mafft-cds.filter.csv;ENSMUSP00000051864-mafft-cds.filter.csv;ENSMUSP00000021116-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000058253-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000034831-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000001059-mafft-cds.filter.csv;ENSMUSP00000037340-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000114584-mafft-cds.filter.csv;ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000099487-mafft-cds.filter.csv;ENSMUSP00000054804-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000078469-mafft-cds.filter.csv;ENSMUSP00000112130-mafft-cds.filter.csv;ENSMUSP00000108610-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000099606-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv
Apodemus_sylvaticus_SMG3823,Apodemus_sylvaticus_SMG3823,tip,NA,8375.0,0.0,0.0,0.0,3155.0,37.0,ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000140593-mafft-cds.filter.csv;ENSMUSP00000051864-mafft-cds.filter.csv;ENSMUSP00000021116-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000067318-mafft-cds.filter.csv;ENSMUSP00000001027-mafft-cds.filter.csv;ENSMUSP00000000314-mafft-cds.filter.csv;ENSMUSP00000045598-mafft-cds.filter.csv;ENSMUSP00000130636-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000037113-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000001059-mafft-cds.filter.csv;ENSMUSP00000037340-mafft-cds.filter.csv;ENSMUSP00000139309-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000106305-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000112130-mafft-cds.filter.csv;ENSMUSP00000108610-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv
Praomys_jacksoni_REC31,Praomys_jacksoni_REC31,tip,NA,9255.0,0.0,0.0,0.0,2275.0,54.0,ENSMUSP00000130594-mafft-cds.filter.csv;ENSMUSP00000099922-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000114074-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000140593-mafft-cds.filter.csv;ENSMUSP00000005175-mafft-cds.filter.csv;ENSMUSP00000021116-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000058253-mafft-cds.filter.csv;ENSMUSP00000067318-mafft-cds.filter.csv;ENSMUSP00000001027-mafft-cds.filter.csv;ENSMUSP00000000314-mafft-cds.filter.csv;ENSMUSP00000130636-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000034831-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000037340-mafft-cds.filter.csv;ENSMUSP00000114584-mafft-cds.filter.csv;ENSMUSP00000071777-mafft-cds.filter.csv;ENSMUSP00000139309-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000157424-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000099487-mafft-cds.filter.csv;ENSMUSP00000054804-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000078469-mafft-cds.filter.csv;ENSMUSP00000106117-mafft-cds.filter.csv;ENSMUSP00000112130-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000099606-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000103178-mafft-cds.filter.csv;ENSMUSP00000104199-mafft-cds.filter.csv
Praomys_degraaffi_TCD4312,Praomys_degraaffi_TCD4312,tip,NA,7491.0,0.0,0.0,0.0,4039.0,32.0,ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000051864-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000067318-mafft-cds.filter.csv;ENSMUSP00000037113-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000034831-mafft-cds.filter.csv;ENSMUSP00000140693-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000114584-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000157424-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv
Myomyscus_verreauxii_MNHN1999102,Myomyscus_verreauxii_MNHN1999102,tip,NA,9508.0,0.0,0.0,0.0,2022.0,56.0,ENSMUSP00000130594-mafft-cds.filter.csv;ENSMUSP00000099922-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000114074-mafft-cds.filter.csv;ENSMUSP00000088227-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000005175-mafft-cds.filter.csv;ENSMUSP00000021116-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000058253-mafft-cds.filter.csv;ENSMUSP00000067318-mafft-cds.filter.csv;ENSMUSP00000001027-mafft-cds.filter.csv;ENSMUSP00000000314-mafft-cds.filter.csv;ENSMUSP00000130636-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000037113-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000034831-mafft-cds.filter.csv;ENSMUSP00000140693-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000001059-mafft-cds.filter.csv;ENSMUSP00000037340-mafft-cds.filter.csv;ENSMUSP00000114584-mafft-cds.filter.csv;ENSMUSP00000139309-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000157424-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000054804-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000078469-mafft-cds.filter.csv;ENSMUSP00000106117-mafft-cds.filter.csv;ENSMUSP00000112130-mafft-cds.filter.csv;ENSMUSP00000108610-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000025986-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000103178-mafft-cds.filter.csv
Zelotomys_woosnami_TTU-M115260,Zelotomys_woosnami_TTU-M115260,tip,NA,9295.0,0.0,0.0,0.0,2235.0,54.0,ENSMUSP00000130594-mafft-cds.filter.csv;ENSMUSP00000099922-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000005175-mafft-cds.filter.csv;ENSMUSP00000021116-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000058253-mafft-cds.filter.csv;ENSMUSP00000001027-mafft-cds.filter.csv;ENSMUSP00000000314-mafft-cds.filter.csv;ENSMUSP00000130636-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000034831-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000001059-mafft-cds.filter.csv;ENSMUSP00000037340-mafft-cds.filter.csv;ENSMUSP00000041744-mafft-cds.filter.csv;ENSMUSP00000114584-mafft-cds.filter.csv;ENSMUSP00000139309-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000157424-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000106305-mafft-cds.filter.csv;ENSMUSP00000099487-mafft-cds.filter.csv;ENSMUSP00000054804-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000078469-mafft-cds.filter.csv;ENSMUSP00000106117-mafft-cds.filter.csv;ENSMUSP00000112130-mafft-cds.filter.csv;ENSMUSP00000108610-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000099606-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000103178-mafft-cds.filter.csv;ENSMUSP00000104199-mafft-cds.filter.csv
Colomys_goslingi_TCD4175,Colomys_goslingi_TCD4175,tip,NA,9050.0,0.0,0.0,0.0,2480.0,52.0,ENSMUSP00000130594-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000114074-mafft-cds.filter.csv;ENSMUSP00000074454-mafft-cds.filter.csv;ENSMUSP00000140593-mafft-cds.filter.csv;ENSMUSP00000051864-mafft-cds.filter.csv;ENSMUSP00000021116-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000067318-mafft-cds.filter.csv;ENSMUSP00000001027-mafft-cds.filter.csv;ENSMUSP00000000314-mafft-cds.filter.csv;ENSMUSP00000130636-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000037113-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000034831-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000001059-mafft-cds.filter.csv;ENSMUSP00000037340-mafft-cds.filter.csv;ENSMUSP00000114584-mafft-cds.filter.csv;ENSMUSP00000139309-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000157424-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000099487-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000078469-mafft-cds.filter.csv;ENSMUSP00000106117-mafft-cds.filter.csv;ENSMUSP00000112130-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000095051-mafft-cds.filter.csv;ENSMUSP00000099606-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000025986-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000103178-mafft-cds.filter.csv
Heimyscus_fumosus_FMNH167810,Heimyscus_fumosus_FMNH167810,tip,NA,10046.0,0.0,0.0,0.0,1484.0,57.0,ENSMUSP00000130594-mafft-cds.filter.csv;ENSMUSP00000042303-mafft-cds.filter.csv;ENSMUSP00000114074-mafft-cds.filter.csv;ENSMUSP00000088227-mafft-cds.filter.csv;ENSMUSP00000140593-mafft-cds.filter.csv;ENSMUSP00000005175-mafft-cds.filter.csv;ENSMUSP00000051864-mafft-cds.filter.csv;ENSMUSP00000021116-mafft-cds.filter.csv;ENSMUSP00000076459-mafft-cds.filter.csv;ENSMUSP00000044645-mafft-cds.filter.csv;ENSMUSP00000092538-mafft-cds.filter.csv;ENSMUSP00000058253-mafft-cds.filter.csv;ENSMUSP00000067318-mafft-cds.filter.csv;ENSMUSP00000001027-mafft-cds.filter.csv;ENSMUSP00000000314-mafft-cds.filter.csv;ENSMUSP00000045598-mafft-cds.filter.csv;ENSMUSP00000130636-mafft-cds.filter.csv;ENSMUSP00000115731-mafft-cds.filter.csv;ENSMUSP00000037113-mafft-cds.filter.csv;ENSMUSP00000157371-mafft-cds.filter.csv;ENSMUSP00000088801-mafft-cds.filter.csv;ENSMUSP00000027144-mafft-cds.filter.csv;ENSMUSP00000034831-mafft-cds.filter.csv;ENSMUSP00000140693-mafft-cds.filter.csv;ENSMUSP00000112434-mafft-cds.filter.csv;ENSMUSP00000024099-mafft-cds.filter.csv;ENSMUSP00000112221-mafft-cds.filter.csv;ENSMUSP00000001059-mafft-cds.filter.csv;ENSMUSP00000114584-mafft-cds.filter.csv;ENSMUSP00000139309-mafft-cds.filter.csv;ENSMUSP00000043250-mafft-cds.filter.csv;ENSMUSP00000157424-mafft-cds.filter.csv;ENSMUSP00000031090-mafft-cds.filter.csv;ENSMUSP00000111134-mafft-cds.filter.csv;ENSMUSP00000064048-mafft-cds.filter.csv;ENSMUSP00000049063-mafft-cds.filter.csv;ENSMUSP00000033158-mafft-cds.filter.csv;ENSMUSP00000137503-mafft-cds.filter.csv;ENSMUSP00000100996-mafft-cds.filter.csv;ENSMUSP00000124732-mafft-cds.filter.csv;ENSMUSP00000106305-mafft-cds.filter.csv;ENSMUSP00000099487-mafft-cds.filter.csv;ENSMUSP00000054804-mafft-cds.filter.csv;ENSMUSP00000015333-mafft-cds.filter.csv;ENSMUSP00000041308-mafft-cds.filter.csv;ENSMUSP00000064967-mafft-cds.filter.csv;ENSMUSP00000117822-mafft-cds.filter.csv;ENSMUSP00000078469-mafft-cds.filter.csv;ENSMUSP00000106117-mafft-cds.filter.csv;ENSMUSP00000112130-mafft-cds.filter.csv;ENSMUSP00000108610-mafft-cds.filter.csv;ENSMUSP00000104955-mafft-cds.filter.csv;ENSMUSP00000075587-mafft-cds.filter.csv;ENSMUSP00000025986-mafft-cds.filter.csv;ENSMUSP00000117928-mafft-cds.filter.csv;ENSMUSP00000028689-mafft-cds.filter.csv;ENSMUSP00000104199-mafft-cds.filter.csv
